datetime,Daily_total_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Peak_hour_power,Night_usage_power,Day_of_week,Is_workday,Is_weekend,Month,Season,Weekend_usage
2007-12-11,2305.104,0.09284583333333334,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,194.404,294.526,1,1,0,12,1,0.0
2007-12-12,1588.062,0.08117083333333333,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,177.564,171.81799999999998,2,1,0,12,1,0.0
2007-12-13,1847.746,0.07742361111111111,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,248.558,230.226,3,1,0,12,1,0.0
2007-12-14,1974.808,0.1246875,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,265.818,230.102,4,1,0,12,1,0.0
2007-12-15,2736.876,0.1094625,241.28064583333332,7.98,1706.0,3687.0,14313.0,259.984,385.852,5,0,1,12,1,2736.876
2007-12-16,2762.218,0.08815138888888889,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,273.698,496.002,6,0,1,12,1,2762.218
2007-12-17,1798.422,0.07305138888888889,242.62572916666664,5.189722222222222,1636.0,243.0,10567.0,240.66,183.72,0,1,0,12,1,0.0
2007-12-18,2623.194,0.10005555555555556,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,270.874,329.868,1,1,0,12,1,0.0
2007-12-19,2196.052,0.07592777777777777,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,218.076,306.608,2,1,0,12,1,0.0
2007-12-20,1949.758,0.08294027777777778,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,178.086,204.138,3,1,0,12,1,0.0
2007-12-21,1982.576,0.0739375,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,187.346,191.86,4,1,0,12,1,0.0
2007-12-22,2611.264,0.09813472222222222,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,295.53,526.442,5,0,1,12,1,2611.264
2007-12-23,2409.048,0.12241111111111111,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,389.28,493.752,6,0,1,12,1,2409.048
2007-12-24,2257.848,0.10399583333333333,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,239.686,334.134,0,1,0,12,1,0.0
2007-12-25,2694.968,0.105425,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,275.846,674.406,1,1,0,12,1,0.0
2007-12-26,2580.28,0.09744027777777778,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,238.864,562.15,2,1,0,12,1,0.0
2007-12-27,2532.198,0.1323486111111111,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,310.512,462.746,3,1,0,12,1,0.0
2007-12-28,3113.052,0.1436111111111111,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,380.02,568.682,4,1,0,12,1,0.0
2007-12-29,3298.956,0.13881388888888888,240.55066666666667,9.56,4836.0,2434.0,14906.0,313.602,1037.43,5,0,1,12,1,3298.956
2007-12-30,2558.916,0.12391388888888889,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,296.518,401.332,6,0,1,12,1,2558.916
2007-12-31,2216.542,0.10106666666666667,241.09479166666668,6.455,0.0,3457.0,14071.0,229.39,303.442,0,1,0,12,1,0.0
2008-01-01,2759.738,0.09896388888888889,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,180.434,903.274,1,1,0,1,1,0.0
2008-01-02,1644.106,0.07754583333333333,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,135.794,424.314,2,1,0,1,1,0.0
2008-01-03,1510.108,0.08415416666666667,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,154.046,236.718,3,1,0,1,1,0.0
2008-01-04,2291.852,0.09493472222222221,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,228.838,282.492,4,1,0,1,1,0.0
2008-01-05,2183.248,0.08990555555555556,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,217.098,349.622,5,0,1,1,1,2183.248
2008-01-06,1825.184,0.08122083333333333,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,217.74,279.806,6,0,1,1,1,1825.184
2008-01-07,1695.814,0.080675,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,203.956,331.75600000000003,0,1,0,1,1,0.0
2008-01-08,2043.55,0.08850833333333333,240.82180555555558,5.99,2197.0,3511.0,9793.0,261.902,277.462,1,1,0,1,1,0.0
2008-01-09,1788.44,0.08703888888888889,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,188.532,284.114,2,1,0,1,1,0.0
2008-01-10,1894.076,0.08368333333333333,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,197.026,282.79,3,1,0,1,1,0.0
2008-01-11,1705.818,0.06630833333333333,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,183.448,446.03000000000003,4,1,0,1,1,0.0
2008-01-12,2871.408,0.11300277777777777,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,311.808,696.956,5,0,1,1,1,2871.408
2008-01-13,2886.11,0.10054583333333333,239.74702777777776,8.456805555555555,6505.0,341.0,9379.0,280.212,1096.132,6,0,1,1,1,2886.11
2008-01-14,2024.932,0.08340972222222222,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,308.212,251.058,0,1,0,1,1,0.0
2008-01-15,2686.912,0.07857222222222222,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,314.236,387.134,1,1,0,1,1,0.0
2008-01-16,2135.852,0.08953472222222222,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,196.12,317.26,2,1,0,1,1,0.0
2008-01-17,1572.282,0.08105416666666666,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,180.72,226.22,3,1,0,1,1,0.0
2008-01-18,2186.988,0.08284027777777778,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,212.284,376.272,4,1,0,1,1,0.0
2008-01-19,1980.306,0.0937375,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,188.156,214.662,5,0,1,1,1,1980.306
2008-01-20,1740.368,0.09625972222222222,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,186.03,292.76800000000003,6,0,1,1,1,1740.368
2008-01-21,1858.998,0.085,239.56475,5.519027777777778,0.0,376.0,10447.0,194.34,301.966,0,1,0,1,1,0.0
2008-01-22,2325.018,0.09962638888888888,240.09477777777778,6.92875,4670.0,7640.0,7552.0,259.706,307.454,1,1,0,1,1,0.0
2008-01-23,1882.308,0.07498888888888888,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,165.252,199.49,2,1,0,1,1,0.0
2008-01-24,1645.022,0.07243472222222222,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,211.902,305.23,3,1,0,1,1,0.0
2008-01-25,2239.856,0.08307361111111111,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,178.454,524.93,4,1,0,1,1,0.0
2008-01-26,2834.988,0.11695972222222221,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,360.828,563.682,5,0,1,1,1,2834.988
2008-01-27,2381.766,0.09774861111111112,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,285.248,439.12600000000003,6,0,1,1,1,2381.766
2008-01-28,2308.196,0.07488611111111111,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,171.086,560.02,0,1,0,1,1,0.0
2008-01-29,2676.024,0.08137222222222222,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,267.628,668.826,1,1,0,1,1,0.0
2008-01-30,1640.646,0.08088194444444444,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,162.29,580.984,2,1,0,1,1,0.0
2008-01-31,1953.922,0.09553888888888888,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,235.814,527.696,3,1,0,1,1,0.0
2008-02-01,1534.652,0.12447916666666667,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,181.158,475.838,4,1,0,2,1,0.0
2008-02-02,2940.438,0.16071249999999998,240.2891736111111,8.65625,6286.0,2764.0,15206.0,389.762,636.344,5,0,1,2,1,2940.438
2008-02-03,2084.568,0.10674166666666667,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,207.764,511.17,6,0,1,2,1,2084.568
2008-02-04,1628.138,0.07224583333333334,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,165.006,191.248,0,1,0,2,1,0.0
2008-02-05,2472.456,0.10610138888888888,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,232.548,230.056,1,1,0,2,1,0.0
2008-02-06,1669.54,0.07934722222222222,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,217.012,223.752,2,1,0,2,1,0.0
2008-02-07,1518.31,0.07549027777777778,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,209.142,251.112,3,1,0,2,1,0.0
2008-02-08,1950.564,0.08270416666666666,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,182.362,446.322,4,1,0,2,1,0.0
2008-02-09,2102.276,0.10036666666666666,241.76450694444446,6.09,2050.0,2838.0,10293.0,235.252,313.252,5,0,1,2,1,2102.276
2008-02-10,2184.714,0.10537222222222221,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0,254.69,365.262,6,0,1,2,1,2184.714
2008-02-11,1692.016,0.07100416666666666,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0,186.258,224.254,0,1,0,2,1,0.0
2008-02-12,1987.798,0.09093472222222222,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0,192.34,205.046,1,1,0,2,1,0.0
2008-02-13,1900.498,0.08922083333333333,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0,199.03,280.534,2,1,0,2,1,0.0
2008-02-14,1604.622,0.07892083333333333,240.76481944444447,4.68375,1300.0,291.0,9299.0,169.048,256.948,3,1,0,2,1,0.0
2008-02-15,2005.208,0.07496666666666667,241.89060416666663,5.78125,1109.0,1723.0,13417.0,231.914,344.508,4,1,0,2,1,0.0
2008-02-16,2346.948,0.09652361111111112,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0,232.39600000000002,450.552,5,0,1,2,1,2346.948
2008-02-17,1933.368,0.08338611111111112,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0,235.18,324.284,6,0,1,2,1,1933.368
2008-02-18,1514.404,0.07081388888888888,242.06393055555554,4.37625,0.0,251.0,10345.0,182.266,223.518,0,1,0,2,1,0.0
2008-02-19,2126.916,0.09553333333333335,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0,211.144,224.71,1,1,0,2,1,0.0
2008-02-20,2253.79,0.13213055555555556,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0,282.74399999999997,389.538,2,1,0,2,1,0.0
2008-02-21,1633.85,0.07796805555555555,240.7503888888889,4.788472222222222,0.0,307.0,8523.0,167.43,261.312,3,1,0,2,1,0.0
2008-02-22,1732.564,0.08450555555555556,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0,166.244,215.558,4,1,0,2,1,0.0
2008-02-23,1836.474,0.09201666666666666,239.66865277777777,5.41125,1684.0,2250.0,10074.0,236.932,332.646,5,0,1,2,1,1836.474
2008-02-24,1263.008,0.07453611111111111,240.37779861111113,3.638888888888889,754.0,332.0,11447.0,194.35999999999999,527.564,6,0,1,2,1,1263.008
2008-02-25,504.488,0.06369444444444444,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0,65.428,174.36599999999999,0,1,0,2,1,0.0
2008-02-26,507.12,0.058743055555555555,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0,53.528,186.972,1,1,0,2,1,0.0
2008-02-27,566.72,0.05983888888888889,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0,74.098,250.4,2,1,0,2,1,0.0
2008-02-28,509.18399999999997,0.05781111111111111,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0,51.562,126.658,3,1,0,2,1,0.0
2008-02-29,1333.348,0.06176944444444444,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0,170.874,162.662,4,1,0,2,1,0.0
2008-03-01,1141.876,0.07302638888888889,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0,138.276,379.422,5,0,1,3,2,1141.876
2008-03-02,1162.226,0.10049305555555556,239.74624305555557,3.425,0.0,5244.0,2565.0,177.51,183.03,6,0,1,3,2,1162.226
2008-03-03,1040.55,0.07939861111111111,240.3519861111111,2.9775,0.0,2207.0,1755.0,99.394,325.288,0,1,0,3,2,0.0
2008-03-04,1668.99,0.07566527777777778,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0,208.212,343.32,1,1,0,3,2,0.0
2008-03-05,2037.208,0.09784583333333333,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0,286.532,489.088,2,1,0,3,2,0.0
2008-03-06,2503.208,0.07373888888888888,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0,207.426,633.668,3,1,0,3,2,0.0
2008-03-07,1862.956,0.08985555555555555,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0,270.584,388.62,4,1,0,3,2,0.0
2008-03-08,2248.66,0.1646388888888889,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0,265.178,459.66,5,0,1,3,2,2248.66
2008-03-09,1560.458,0.09414861111111111,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,235.11,434.11,6,0,1,3,2,1560.458
2008-03-10,1618.686,0.08828055555555556,241.72734722222222,4.7125,2009.0,368.0,8660.0,168.90800000000002,316.028,0,1,0,3,2,0.0
2008-03-11,2200.042,0.10493055555555555,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,221.258,484.104,1,1,0,3,2,0.0
2008-03-12,1774.232,0.09596805555555554,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0,177.076,554.866,2,1,0,3,2,0.0
2008-03-13,1675.514,0.08921805555555555,240.802625,4.941666666666666,3263.0,3590.0,5464.0,300.85,197.994,3,1,0,3,2,0.0
2008-03-14,2210.22,0.11093611111111111,240.62736805555554,6.44625,980.0,3881.0,14476.0,169.92,259.166,4,1,0,3,2,0.0
2008-03-15,1576.3,0.10723055555555557,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0,134.942,317.648,5,0,1,3,2,1576.3
2008-03-16,1801.96,0.12059166666666665,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,207.514,396.778,6,0,1,3,2,1801.96
2008-03-17,1706.9180000000001,0.12171805555555555,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,188.564,263.734,0,1,0,3,2,0.0
2008-03-18,1917.566,0.10238888888888889,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,223.266,252.516,1,1,0,3,2,0.0
2008-03-19,1308.448,0.09895694444444444,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,172.39,166.142,2,1,0,3,2,0.0
2008-03-20,1253.2740000000001,0.08392638888888888,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0,167.916,200.87800000000001,3,1,0,3,2,0.0
2008-03-21,2066.442,0.15543333333333334,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0,217.97,274.572,4,1,0,3,2,0.0
2008-03-22,2053.516,0.12894444444444444,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,221.276,359.036,5,0,1,3,2,2053.516
2008-03-23,2325.99,0.10586527777777778,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,296.04,265.932,6,0,1,3,2,2325.99
2008-03-24,1976.272,0.09106249999999999,242.70576388888887,5.758611111111111,1131.0,5989.0,7026.0,191.376,421.444,0,1,0,3,2,0.0
2008-03-25,2015.856,0.08877222222222222,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0,209.898,207.002,1,1,0,3,2,0.0
2008-03-26,1633.472,0.0927763888888889,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0,158.736,247.928,2,1,0,3,2,0.0
2008-03-27,1370.8220000000001,0.0808611111111111,242.0955416666667,3.9608333333333334,0.0,356.0,9022.0,134.11599999999999,236.838,3,1,0,3,2,0.0
2008-03-28,1885.424,0.09558333333333333,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0,229.558,218.382,4,1,0,3,2,0.0
2008-03-29,2471.15,0.121575,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0,222.832,484.976,5,0,1,3,2,2471.15
2008-03-30,2146.392,0.12220138888888889,241.16375694444443,6.2775,5045.0,1315.0,9769.0,218.22,630.502,6,0,1,3,2,2146.392
2008-03-31,1377.57,0.09087500000000001,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0,157.574,373.808,0,1,0,3,2,0.0
2008-04-01,2129.052,0.11833055555555555,241.61580555555557,6.202500000000001,1079.0,6657.0,14515.0,233.626,335.888,1,1,0,4,2,0.0
2008-04-02,1691.672,0.09898611111111111,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0,204.382,355.416,2,1,0,4,2,0.0
2008-04-03,1128.756,0.08419166666666666,240.69424305555557,3.2808333333333333,0.0,422.0,6901.0,120.966,192.798,3,1,0,4,2,0.0
2008-04-04,1631.918,0.08701805555555556,241.33105555555554,4.726388888888889,2133.0,775.0,13246.0,144.03,351.294,4,1,0,4,2,0.0
2008-04-05,1970.762,0.14144722222222222,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0,230.474,273.746,5,0,1,4,2,1970.762
2008-04-06,1696.318,0.10456388888888889,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0,220.804,323.216,6,0,1,4,2,1696.318
2008-04-07,1538.838,0.09811111111111111,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0,186.928,264.6,0,1,0,4,2,0.0
2008-04-08,2657.516,0.12789999999999999,242.06658333333334,7.6994444444444445,2752.0,10713.0,17519.0,280.73,249.018,1,1,0,4,2,0.0
2008-04-09,1218.852,0.09226666666666666,242.31770833333334,3.5229166666666667,0.0,376.0,9003.0,171.102,240.84799999999998,2,1,0,4,2,0.0
2008-04-10,1477.746,0.11366666666666667,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0,150.18,400.472,3,1,0,4,2,0.0
2008-04-11,1877.664,0.0999236111111111,240.758375,5.452638888888889,1802.0,491.0,14522.0,160.776,425.446,4,1,0,4,2,0.0
2008-04-12,2800.014,0.2724111111111111,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0,339.386,591.002,5,0,1,4,2,2800.014
2008-04-13,2232.986,0.14827361111111112,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0,240.594,694.364,6,0,1,4,2,2232.986
2008-04-14,1589.5819999999999,0.10760972222222222,242.31405555555554,4.604305555555555,0.0,425.0,11197.0,180.718,416.876,0,1,0,4,2,0.0
2008-04-15,1670.406,0.12415416666666668,241.23874305555555,4.909583333333334,1174.0,3998.0,9874.0,267.814,361.88,1,1,0,4,2,0.0
2008-04-16,1489.064,0.08743333333333334,241.74438888888886,4.316111111111111,838.0,403.0,11322.0,129.588,260.866,2,1,0,4,2,0.0
2008-04-17,1395.862,0.10130416666666665,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0,233.568,300.378,3,1,0,4,2,0.0
2008-04-18,1862.39,0.12822638888888888,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0,200.918,363.314,4,1,0,4,2,0.0
2008-04-19,2253.71,0.1703361111111111,241.14318055555555,6.636111111111111,4319.0,2457.0,14722.0,212.018,455.426,5,0,1,4,2,2253.71
2008-04-20,1791.418,0.15823194444444447,241.43287500000002,5.260555555555555,1030.0,4544.0,10401.0,340.278,380.688,6,0,1,4,2,1791.418
2008-04-21,1164.156,0.12180555555555556,241.99249305555557,3.404166666666667,0.0,2673.0,6788.0,122.384,352.214,0,1,0,4,2,0.0
2008-04-22,1627.676,0.13413194444444446,240.95971527777778,4.7725,971.0,5093.0,10603.0,209.644,224.65,1,1,0,4,2,0.0
2008-04-23,1357.328,0.13159861111111112,241.51134027777778,3.9675,1380.0,492.0,8406.0,161.58,393.052,2,1,0,4,2,0.0
2008-04-24,1043.772,0.11939166666666667,240.60532638888887,3.0580555555555557,1263.0,522.0,5296.0,147.542,423.954,3,1,0,4,2,0.0
2008-04-25,1267.734,0.11265555555555555,241.00715277777778,3.7,824.0,2004.0,9400.0,185.866,163.058,4,1,0,4,2,0.0
2008-04-26,903.166,0.11715,240.79256249999997,2.634027777777778,0.0,634.0,3586.0,113.622,239.17000000000002,5,0,1,4,2,903.166
2008-04-27,1008.24,0.13758194444444444,240.90728472222222,2.96375,693.0,588.0,5488.0,92.374,271.376,6,0,1,4,2,1008.24
2008-04-28,659.052,0.11605416666666667,240.97845833333332,1.9506944444444445,0.0,621.0,2786.0,68.048,228.702,0,1,0,4,2,0.0
2008-04-29,1972.616,0.14955277777777778,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0,275.35,496.284,1,1,0,4,2,0.0
2008-04-30,1101.7259999999999,0.11913611111111112,241.43364583333334,3.218611111111111,1057.0,590.0,6653.0,145.846,559.848,2,1,0,4,2,0.0
2008-05-01,576.014,0.10464999999999999,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0,65.0,204.332,3,1,0,5,2,0.0
2008-05-02,1497.768,0.14275555555555555,241.64894444444442,4.377777777777778,3114.0,584.0,8687.0,167.398,447.494,4,1,0,5,2,0.0
2008-05-03,1289.6,0.14028055555555555,240.8336875,3.8009722222222218,996.0,541.0,6535.0,173.394,623.348,5,0,1,5,2,1289.6
2008-05-04,1470.97,0.14543194444444443,241.38047916666667,4.3625,2196.0,2872.0,5464.0,202.226,321.278,6,0,1,5,2,1470.97
2008-05-05,1366.932,0.12899305555555557,240.73685416666666,3.997777777777778,1008.0,378.0,10197.0,119.476,301.974,0,1,0,5,2,0.0
2008-05-06,1789.98,0.13860833333333333,240.29031944444444,5.245972222222222,1354.0,5410.0,12200.0,228.634,336.816,1,1,0,5,2,0.0
2008-05-07,1176.264,0.13260833333333333,241.0812638888889,3.4575,1030.0,423.0,6649.0,116.166,331.442,2,1,0,5,2,0.0
2008-05-08,2116.698,0.17586388888888888,239.85129166666667,6.178472222222222,3667.0,702.0,12717.0,179.624,721.326,3,1,0,5,2,0.0
2008-05-09,1747.272,0.15963472222222222,240.47122222222222,5.136111111111111,2229.0,423.0,11904.0,158.55,243.686,4,1,0,5,2,0.0
2008-05-10,1909.128,0.20125972222222224,240.08622916666667,5.636388888888889,6950.0,612.0,11714.0,235.82,354.356,5,0,1,5,2,1909.128
2008-05-11,1610.92,0.1914597222222222,240.48559722222222,4.804166666666666,563.0,1340.0,6930.0,159.276,650.4879999999999,6,0,1,5,2,1610.92
2008-05-12,1524.204,0.159125,241.041625,4.519444444444445,2082.0,1085.0,11959.0,156.814,315.948,0,1,0,5,2,0.0
2008-05-13,1476.894,0.16421388888888888,240.3740625,4.391805555555555,823.0,4089.0,8370.0,199.654,293.214,1,1,0,5,2,0.0
2008-05-14,1584.262,0.19262083333333335,240.7085138888889,4.713333333333333,2467.0,3436.0,9716.0,143.178,244.132,2,1,0,5,2,0.0
2008-05-15,1162.768,0.1650861111111111,240.35039583333335,3.5220833333333337,868.0,570.0,6820.0,160.998,196.548,3,1,0,5,2,0.0
2008-05-16,1651.126,0.16347083333333334,239.6156597222222,4.924583333333333,2228.0,2569.0,8957.0,202.144,288.388,4,1,0,5,2,0.0
2008-05-17,1657.454,0.19159444444444446,239.4728611111111,4.951527777777778,2158.0,935.0,12472.0,200.432,510.568,5,0,1,5,2,1657.454
2008-05-18,1803.958,0.17673055555555556,239.68268750000001,5.4094444444444445,1775.0,5355.0,8626.0,267.988,517.45,6,0,1,5,2,1803.958
2008-05-19,1030.262,0.12203888888888888,240.43187500000002,3.0694444444444446,1014.0,558.0,7503.0,135.92,221.178,0,1,0,5,2,0.0
2008-05-20,1581.334,0.12783472222222222,241.01960416666665,4.682222222222222,1352.0,2431.0,11977.0,232.588,232.05,1,1,0,5,2,0.0
2008-05-21,1324.112,0.13217083333333332,240.7605138888889,3.9166666666666665,1989.0,474.0,9251.0,136.306,379.892,2,1,0,5,2,0.0
2008-05-22,976.868,0.11792777777777778,239.50019444444447,2.9559722222222224,996.0,440.0,6475.0,101.028,277.97,3,1,0,5,2,0.0
2008-05-23,1484.916,0.1242763888888889,239.49885416666666,4.358611111111111,0.0,1390.0,14734.0,162.52,188.338,4,1,0,5,2,0.0
2008-05-24,1580.176,0.1982986111111111,240.72490277777777,4.669027777777777,1027.0,569.0,12833.0,134.346,354.298,5,0,1,5,2,1580.176
2008-05-25,2048.504,0.2016777777777778,239.94564583333332,6.136527777777778,4307.0,8811.0,6016.0,238.694,513.96,6,0,1,5,2,2048.504
2008-05-26,1289.71,0.1532625,240.36368750000003,3.9297222222222223,985.0,666.0,9284.0,164.728,333.086,0,1,0,5,2,0.0
2008-05-27,1708.7,0.1440736111111111,239.39086805555553,5.1073611111111115,0.0,5352.0,11478.0,210.262,270.052,1,1,0,5,2,0.0
2008-05-28,1114.372,0.16364166666666666,241.32269444444444,3.3505555555555557,3138.0,512.0,6709.0,123.67999999999999,179.218,2,1,0,5,2,0.0
2008-05-29,1135.076,0.12974444444444444,237.67515972222222,3.4756944444444446,1004.0,507.0,8703.0,100.806,255.166,3,1,0,5,2,0.0
2008-05-30,1397.244,0.12654027777777777,240.55369444444446,4.202916666666667,0.0,3019.0,11298.0,204.84,154.912,4,1,0,5,2,0.0
2008-05-31,1641.47,0.17355833333333334,240.65420138888888,4.923055555555555,1764.0,2328.0,11858.0,158.802,328.096,5,0,1,5,2,1641.47
2008-06-01,1848.876,0.1564861111111111,240.62318055555556,5.423194444444444,1906.0,545.0,11307.0,175.936,517.158,6,0,1,6,3,1848.876
2008-06-02,1074.012,0.11469305555555555,236.369875,3.2180555555555554,960.0,558.0,6341.0,140.504,181.052,0,1,0,6,3,0.0
2008-06-03,1597.816,0.12079027777777777,234.15220833333333,4.844166666666667,2897.0,2608.0,9265.0,209.53,403.836,1,1,0,6,3,0.0
2008-06-04,1588.912,0.1058361111111111,234.70647222222223,4.8277777777777775,1550.0,7682.0,6508.0,206.846,378.796,2,1,0,6,3,0.0
2008-06-05,1120.078,0.1063236111111111,235.16382638888888,3.3976388888888893,1747.0,506.0,8781.0,111.228,212.63400000000001,3,1,0,6,3,0.0
2008-06-06,1217.714,0.12119444444444445,239.7169375,3.6720833333333336,1009.0,506.0,7871.0,183.814,248.35,4,1,0,6,3,0.0
2008-06-07,1882.484,0.12945416666666665,238.98444444444442,5.531944444444444,2379.0,2611.0,14593.0,234.07,249.776,5,0,1,6,3,1882.484
2008-06-08,1542.322,0.1308222222222222,239.96493750000002,4.596111111111111,2536.0,3161.0,9732.0,199.474,256.172,6,0,1,6,3,1542.322
2008-06-09,1325.698,0.12752777777777777,239.43468055555556,4.039722222222222,1967.0,2085.0,7921.0,189.75,339.01,0,1,0,6,3,0.0
2008-06-10,1067.09,0.1500125,239.97804861111112,3.204861111111111,907.0,585.0,8992.0,131.05,175.154,1,1,0,6,3,0.0
2008-06-11,1123.206,0.14886944444444444,240.1544722222222,3.388472222222222,977.0,842.0,7566.0,135.06,246.13400000000001,2,1,0,6,3,0.0
2008-06-12,1259.332,0.13145277777777778,239.69002083333334,3.7993055555555557,1951.0,567.0,7246.0,132.018,202.664,3,1,0,6,3,0.0
2008-06-13,1875.1,0.19578888888888887,238.8885,5.604444444444444,2809.0,7358.0,10531.0,183.018,350.784,4,1,0,6,3,0.0
2008-06-14,1384.92,0.23908333333333334,240.01449305555556,4.207777777777777,1862.0,1011.0,10681.0,125.076,284.934,5,0,1,6,3,1384.92
2008-06-15,2289.102,0.19514305555555558,239.45372916666668,6.773611111111111,6471.0,6802.0,11589.0,257.73,308.046,6,0,1,6,3,2289.102
